Wall time,Step,Value
1662740108.485623,0,0.9990000128746033
1662740109.286235,1,0.998000979423523
1662740110.059937,2,0.9970030188560486
1662740110.808361,3,0.9960060119628906
1662740111.563892,4,0.9950100183486938
1662740112.33292,5,0.9940149784088135
1662740113.098322,6,0.9930209517478943
1662740113.883511,7,0.9920279383659363
1662740114.655072,8,0.9910359382629395
1662740115.401705,9,0.990044891834259
1662740116.13007,10,0.9890548586845398
1662740116.895554,11,0.988065779209137
1662740117.680066,12,0.9870777130126953
1662740118.448667,13,0.9860906600952148
1662740119.214338,14,0.9851045608520508
1662740119.975861,15,0.9841194152832031
1662740120.759901,16,0.9831353425979614
1662740121.527481,17,0.9821521639823914
1662740122.346471,18,0.9811700582504272
1662740123.110428,19,0.9801888465881348
1662740123.892661,20,0.9792086482048035
1662740124.665807,21,0.9782294631004333
1662740125.430041,22,0.9772512316703796
1662740126.187289,23,0.9762740135192871
1662740126.970202,24,0.9752976894378662
1662740127.731995,25,0.9743224382400513
1662740128.508576,26,0.973348081111908
1662740129.262865,27,0.9723747372627258
1662740130.025852,28,0.9714023470878601
1662740130.784713,29,0.9704309701919556
1662740131.545896,30,0.9694605469703674
1662740132.29791,31,0.9684910774230957
1662740133.051674,32,0.9675225615501404
1662740133.796714,33,0.9665550589561462
1662740134.551162,34,0.9655885100364685
1662740135.308477,35,0.9646229147911072
1662740136.065062,36,0.9636582732200623
1662740136.82578,37,0.9626946449279785
1662740137.589725,38,0.9617319703102112
1662740138.34668,39,0.9607701897621155
1662740139.075241,40,0.959809422492981
1662740139.829736,41,0.9588496088981628
1662740140.591464,42,0.9578908085823059
1662740141.362245,43,0.9569329023361206
1662740142.149243,44,0.9559759497642517
1662740142.938345,45,0.955020010471344
1662740143.721514,46,0.9540649652481079
1662740144.501033,47,0.9531108736991882
1662740145.261502,48,0.9521577954292297
1662740146.028442,49,0.9512056112289429
1662740146.818557,50,0.9502544403076172
1662740147.615489,51,0.9493041634559631
1662740148.409761,52,0.9483548402786255
1662740149.181317,53,0.947406530380249
1662740149.959755,54,0.9464591145515442
1662740150.74235,55,0.9455126523971558
1662740151.494514,56,0.9445671439170837
1662740152.260139,57,0.9436225891113281
1662740153.031758,58,0.9426789283752441
1662740153.800086,59,0.9417362809181213
1662740154.5664,60,0.9407945275306702
1662740155.332805,61,0.9398537278175354
1662740156.100643,62,0.938913881778717
1662740156.896605,63,0.9379749894142151
1662740157.675975,64,0.9370369911193848
1662740158.438702,65,0.9360999464988708
1662740159.225844,66,0.9351638555526733
1662740159.995797,67,0.9342286586761475
1662740160.748036,68,0.9332944750785828
1662740161.518916,69,0.9323611855506897
1662740162.347218,70,0.9314287900924683
1662740163.120503,71,0.9304973483085632
1662740163.886932,72,0.9295668601989746
1662740164.663049,73,0.9286373257637024
1662740165.433487,74,0.9277086853981018
1662740166.227576,75,0.9267809391021729
1662740167.01962,76,0.9258542060852051
1662740167.820208,77,0.9249283075332642
1662740168.585334,78,0.9240034222602844
1662740169.356603,79,0.9230793714523315
1662740170.100937,80,0.9221563339233398
1662740170.851008,81,0.9212341904640198
1662740171.634502,82,0.9203129410743713
1662740172.408819,83,0.9193925857543945
1662740173.190593,84,0.9184732437133789
1662740173.956809,85,0.9175547361373901
1662740174.740793,86,0.9166371822357178
1662740175.514276,87,0.9157205820083618
1662740176.292556,88,0.9148048162460327
1662740177.080611,89,0.91389000415802
1662740177.855995,90,0.9129761457443237
1662740178.656536,91,0.9120631814002991
1662740179.427345,92,0.911151111125946
1662740180.205502,93,0.9102399349212646
1662740181.007213,94,0.9093297123908997
1662740181.762894,95,0.9084203839302063
1662740182.525085,96,0.9075119495391846
1662740183.294511,97,0.9066044688224792
1662740184.05068,98,0.9056978225708008
1662740184.828812,99,0.9047921299934387
1662740185.64168,100,0.9038873314857483
1662740186.405512,101,0.9029834866523743
1662740187.179368,102,0.9020804762840271
1662740187.933409,103,0.9011784195899963
1662740188.715884,104,0.9002771973609924
1662740189.483745,105,0.8993769288063049
1662740190.252151,106,0.8984775543212891
1662740191.023542,107,0.8975790739059448
1662740191.806125,108,0.8966814875602722
1662740192.601063,109,0.895784854888916
1662740193.387942,110,0.8948890566825867
1662740194.160082,111,0.893994152545929
1662740194.936801,112,0.8931001424789429
1662740195.720954,113,0.8922070860862732
1662740196.488886,114,0.8913148641586304
1662740197.257103,115,0.8904235363006592
1662740198.028394,116,0.8895331025123596
1662740198.81318,117,0.8886435627937317
1662740199.587314,118,0.8877549171447754
1662740200.359413,119,0.8868671655654907
1662740201.146224,120,0.8859803080558777
1662740201.932543,121,0.8850943446159363
1662740202.697101,122,0.8842092752456665
1662740203.458813,123,0.8833250403404236
1662740204.22517,124,0.8824416995048523
1662740204.983727,125,0.8815592527389526
1662740205.751385,126,0.8806777000427246
1662740206.499891,127,0.8797970414161682
1662740207.280698,128,0.8789172172546387
1662740208.048645,129,0.8780383467674255
1662740208.821492,130,0.8771602511405945
1662740209.613561,131,0.8762831091880798
1662740210.38382,132,0.8754068613052368
1662740211.172501,133,0.8745314478874207
1662740211.945404,134,0.8736568689346313
1662740212.703852,135,0.8727832436561584
1662740213.477873,136,0.8719104528427124
1662740214.26367,137,0.871038556098938
1662740215.041247,138,0.8701674938201904
1662740215.808858,139,0.8692973256111145
1662740216.580605,140,0.8684280514717102
1662740217.346413,141,0.8675596117973328
1662740218.107782,142,0.866692066192627
1662740218.874702,143,0.865825355052948
1662740219.645034,144,0.8649595379829407
1662740220.418495,145,0.8640945553779602
1662740221.175662,146,0.8632304668426514
1662740221.970636,147,0.8623672723770142
1662740222.742603,148,0.8615049123764038
1662740223.531971,149,0.8606433868408203
1662740224.334981,150,0.8597827553749084
1662740225.108373,151,0.8589229583740234
1662740225.895488,152,0.8580640554428101
1662740226.680632,153,0.8572059869766235
1662740227.444403,154,0.8563487529754639
1662740228.218752,155,0.8554924130439758
1662740228.997292,156,0.8546369075775146
1662740229.775655,157,0.8537822961807251
1662740230.551923,158,0.8529285192489624
1662740231.317622,159,0.8520755767822266
1662740232.092454,160,0.8512235283851624
1662740232.862098,161,0.8503722548484802
1662740233.641099,162,0.8495218753814697
1662740234.430528,163,0.8486723899841309
1662740235.205068,164,0.8478236794471741
1662740235.985966,165,0.8469758629798889
1662740236.776541,166,0.8461288809776306
1662740237.5686,167,0.845282793045044
1662740238.372702,168,0.8444374799728394
1662740239.156557,169,0.8435930609703064
1662740239.934525,170,0.8427494764328003
1662740240.71793,171,0.841906726360321
1662740241.50764,172,0.8410648107528687
1662740242.274323,173,0.8402237296104431
1662740243.032754,174,0.8393835425376892
1662740243.803223,175,0.8385441303253174
1662740244.576276,176,0.8377056121826172
1662740245.352472,177,0.8368678689002991
1662740246.14854,178,0.8360310196876526
1662740246.935965,179,0.835195004940033
1662740247.703833,180,0.8343598246574402
1662740248.477303,181,0.8335254192352295
1662740249.266867,182,0.8326919078826904
1662740250.050793,183,0.8318592309951782
1662740250.855622,184,0.8310273885726929
1662740251.656955,185,0.8301963210105896
1662740252.453485,186,0.829366147518158
1662740253.252553,187,0.8285367488861084
1662740254.04245,188,0.8277082443237305
1662740254.861583,189,0.8268805146217346
1662740255.640358,190,0.8260536193847656
1662740256.422265,191,0.8252276182174683
1662740257.218036,192,0.824402391910553
1662740257.995504,193,0.8235779404640198
1662740258.792096,194,0.8227543830871582
1662740259.586504,195,0.8219316005706787
1662740260.377318,196,0.8211097121238708
1662740261.153327,197,0.8202885985374451
1662740261.947282,198,0.8194683194160461
1662740262.722686,199,0.8186488151550293
1662740263.48952,200,0.8178302049636841
1662740264.26926,201,0.817012369632721
1662740265.043761,202,0.8161953091621399
1662740265.827538,203,0.8153791427612305
1662740266.609331,204,0.8145637512207031
1662740267.40679,205,0.8137491941452026
1662740268.180762,206,0.812935471534729
1662740268.986124,207,0.8121225237846375
1662740269.785427,208,0.8113104104995728
1662740270.570651,209,0.8104990720748901
