Wall time,Step,Value
1663263111.24687,1,10.5
1663263111.4238653,2,7.25
1663263111.6137588,3,14.25
1663263111.7846603,4,7.0
1663263111.9671104,5,6.75
1663263112.1651673,6,20.25
1663263112.3604918,7,9.25
1663263112.540929,8,6.0
1663263112.7156358,9,13.75
1663263112.8949044,10,8.5
1663263113.0772715,11,9.5
1663263113.2534034,12,11.25
1663263113.4658499,13,12.0
1663263113.6441498,14,2.0
1663263113.8232403,15,5.0
1663263114.006033,16,9.5
1663263114.1889565,17,10.0
1663263114.3829272,18,19.25
1663263114.5625458,19,8.25
1663263114.7447834,20,11.25
1663263114.929572,21,14.0
1663263115.1130435,22,7.75
1663263115.294226,23,5.0
1663263115.4867365,24,15.0
1663263115.668384,25,6.5
1663263115.8529747,26,11.0
1663263116.0287526,27,8.5
1663263116.2121918,28,11.5
1663263116.4049973,29,9.0
1663263116.5840065,30,5.5
1663263116.7632117,31,4.75
1663263116.9296892,32,6.75
1663263117.1285446,33,8.75
1663263117.2995439,34,11.25
1663263117.4984562,35,13.25
1663263117.6727335,36,4.75
1663263117.853732,37,12.0
1663263118.0429616,38,6.75
1663263118.238165,39,10.0
1663263118.4311576,40,14.75
1663263118.6142964,41,3.5
1663263118.797639,42,8.5
1663263118.975565,43,18.0
1663263119.1548831,44,2.75
1663263119.346496,45,9.25
1663263119.5293884,46,16.0
1663263119.6956186,47,8.5
1663263119.8742738,48,12.0
1663263120.064849,49,9.5
1663263120.2384748,50,7.0
1663263127.3509755,51,12.25
1663263127.546539,52,7.5
1663263127.7411723,53,9.25
1663263127.928047,54,21.0
1663263128.1123724,55,7.5
1663263128.2938225,56,9.25
1663263128.4888449,57,17.5
1663263128.6732583,58,8.25
1663263128.8619363,59,9.25
1663263129.045483,60,12.25
1663263129.2237709,61,3.75
1663263129.4112263,62,4.5
1663263129.6010947,63,8.75
1663263129.783723,64,3.5
1663263129.9740887,65,7.75
1663263130.1567228,66,10.0
1663263130.3422406,67,12.5
1663263130.5227692,68,9.0
1663263130.7075584,69,5.25
1663263130.8872032,70,9.5
1663263131.0626242,71,7.75
1663263131.2432752,72,19.5
1663263131.4348123,73,7.75
1663263131.6316216,74,12.5
1663263131.8178704,75,9.75
1663263131.9935036,76,3.5
1663263132.1777213,77,7.25
1663263132.3600392,78,7.0
