Wall time,Step,Value
1663265608.631778,1,17.25
1663265608.8887634,2,26.75
1663265609.1052163,3,18.0
1663265609.3421888,4,18.5
1663265609.5601704,5,11.5
1663265609.7897716,6,19.0
1663265610.0116668,7,18.75
1663265610.2558868,8,26.75
1663265610.4787235,9,14.5
1663265610.6946192,10,12.25
1663265610.930252,11,21.25
1663265611.1510978,12,14.5
1663265611.3661919,13,11.25
1663265611.5890524,14,20.5
1663265611.8113892,15,13.5
1663265612.0400558,16,15.0
1663265612.2651272,17,25.0
1663265612.488245,18,27.75
1663265612.704656,19,15.0
1663265612.9407992,20,17.25
1663265613.1635451,21,23.75
1663265613.3929608,22,12.0
1663265613.6273167,23,17.5
1663265613.8444798,24,12.75
1663265614.063367,25,15.75
1663265614.3009455,26,23.0
1663265614.5189648,27,16.75
1663265614.742129,28,21.0
1663265614.9592295,29,11.75
1663265615.1648848,30,15.75
1663265615.3863163,31,6.75
1663265615.5948038,32,15.5
1663265615.8172817,33,26.25
1663265616.0380585,34,12.75
1663265616.2642868,35,24.5
1663265616.5067532,36,32.25
1663265616.7214878,37,23.25
1663265616.9400969,38,18.75
1663265617.1670785,39,22.75
1663265617.3992465,40,9.25
1663265617.6130984,41,11.0
1663265617.8201318,42,19.25
1663265618.041073,43,14.5
1663265618.2651246,44,25.5
1663265618.484144,45,13.0
1663265618.703995,46,26.5
1663265618.9230082,47,19.5
1663265619.1402977,48,24.25
1663265619.3683352,49,14.75
1663265619.5922644,50,20.5
1663265629.2567718,51,14.5
1663265629.4861078,52,16.5
1663265629.7108953,53,12.5
1663265629.9409533,54,17.0
1663265630.1613753,55,14.75
1663265630.385548,56,10.25
1663265630.619863,57,11.75
1663265630.840204,58,19.5
1663265631.0457342,59,24.0
1663265631.275462,60,16.0
1663265631.513085,61,17.75
1663265631.7430737,62,26.0
1663265631.9716787,63,21.0
1663265632.2054176,64,15.0
1663265632.4244063,65,16.5
1663265632.6459055,66,13.25
1663265632.8742485,67,24.5
1663265633.1082888,68,30.25
1663265633.3440886,69,27.0
1663265633.581967,70,18.5
1663265633.820607,71,20.25
1663265634.0484698,72,15.0
1663265634.27593,73,15.0
1663265634.51332,74,29.0
1663265634.7279644,75,15.0
1663265634.9497895,76,16.0
1663265635.1761966,77,25.5
1663265635.391552,78,13.75
1663265635.614538,79,17.75
1663265635.8413608,80,33.0
1663265636.0607479,81,13.0
1663265636.302778,82,13.5
1663265636.6587934,83,19.25
1663265637.0165563,84,25.75
1663265637.3769104,85,29.5
1663265637.760698,86,21.75
1663265638.1317728,87,32.0
1663265638.4688234,88,15.0
1663265638.8214924,89,13.75
1663265639.1870658,90,19.5
1663265639.5150294,91,16.0
1663265639.8229384,92,20.5
1663265640.0466197,93,21.5
1663265640.2652442,94,10.0
1663265640.4921095,95,15.0
1663265640.7065506,96,30.0
1663265640.9365706,97,23.75
1663265641.1810355,98,16.75
1663265641.410511,99,16.0
1663265641.622331,100,23.75
1663265648.7042797,101,25.5
1663265648.9376519,102,11.5
1663265649.1562734,103,17.75
1663265649.3772733,104,18.5
1663265649.596218,105,16.0
1663265649.8114717,106,15.75
1663265650.0458255,107,13.75
1663265650.2698078,108,16.25
1663265650.4922214,109,10.75
1663265650.7087047,110,19.0
1663265650.9209433,111,14.0
1663265651.1458743,112,21.5
1663265651.3649678,113,17.75
1663265651.5897284,114,15.75
1663265651.8050158,115,16.75
1663265652.0319963,116,16.0
1663265652.2575917,117,20.0
1663265652.480625,118,14.5
1663265652.700005,119,19.25
1663265652.922858,120,21.5
1663265653.1587577,121,24.0
1663265653.3738158,122,12.5
1663265653.5960453,123,16.0
1663265653.8240597,124,12.75
1663265654.0552523,125,19.0
1663265654.273458,126,11.5
1663265654.5048974,127,22.25
1663265654.7459047,128,18.0
1663265654.976242,129,17.0
1663265655.2030132,130,16.0
1663265655.4315434,131,12.25
1663265655.6550243,132,18.5
1663265655.8644,133,13.0
1663265656.0860033,134,12.25
1663265656.3016706,135,13.0
1663265656.5228548,136,14.25
1663265656.733845,137,13.25
1663265656.9530365,138,20.5
1663265657.186141,139,28.75
1663265657.3899558,140,7.75
1663265657.6159987,141,23.0
1663265657.8388357,142,14.25
1663265658.072052,143,9.25
1663265658.2890737,144,25.25
1663265658.5139034,145,19.5
1663265658.7497025,146,20.0
1663265658.9700055,147,10.75
1663265659.2060208,148,26.5
1663265659.4272633,149,20.75
1663265659.6550472,150,24.5
1663265666.8184426,151,26.0
1663265667.0736766,152,16.75
1663265667.3048463,153,24.25
1663265667.5279136,154,21.0
1663265667.7464092,155,16.75
1663265667.964385,156,18.25
1663265668.193458,157,25.5
1663265668.4372377,158,16.5
1663265668.65435,159,15.75
1663265668.875495,160,12.75
1663265669.0978951,161,14.5
1663265669.3151016,162,15.75
1663265669.5343966,163,23.5
1663265669.7759597,164,19.0
1663265670.0020337,165,17.75
1663265670.2205768,166,15.25
1663265670.4552252,167,19.75
1663265670.681189,168,21.5
1663265670.911488,169,21.25
1663265671.1551251,170,21.5
1663265671.375062,171,14.25
1663265671.622047,172,29.5
1663265671.8503313,173,25.0
1663265672.093025,174,27.75
1663265672.334388,175,18.75
1663265672.5627027,176,15.75
1663265672.7964237,177,21.75
1663265673.0067055,178,14.0
1663265673.2232652,179,11.0
1663265673.4519792,180,11.0
1663265673.675483,181,13.25
1663265673.896401,182,15.5
1663265674.111711,183,9.25
1663265674.3405051,184,29.5
1663265674.584324,185,13.25
1663265674.8023577,186,21.0
1663265675.0487921,187,14.75
1663265675.2701647,188,31.5
1663265675.493979,189,22.5
1663265675.7006423,190,10.25
1663265675.9245386,191,11.5
1663265676.1480656,192,16.25
1663265676.3884625,193,12.25
1663265676.594252,194,8.5
1663265676.8134038,195,14.25
1663265677.0284688,196,9.25
1663265677.244691,197,17.5
1663265677.4685078,198,22.75
1663265677.7028203,199,26.25
1663265677.9239833,200,9.5
1663265684.8839185,201,8.0
1663265685.1061552,202,18.5
1663265685.344356,203,13.5
1663265685.572711,204,13.75
1663265685.7983258,205,22.0
1663265686.0269387,206,18.25
1663265686.2577682,207,11.75
1663265686.4921176,208,13.0
1663265686.7293916,209,18.0
1663265686.9651372,210,23.75
1663265687.1939144,211,15.25
1663265687.4185088,212,16.0
1663265687.6531916,213,22.25
1663265687.8759475,214,19.75
1663265688.1054277,215,16.75
1663265688.3315904,216,21.25
1663265688.5507333,217,17.5
1663265688.7726958,218,18.0
1663265689.00863,219,13.25
1663265689.216704,220,9.75
1663265689.4283454,221,14.0
1663265689.6711135,222,16.25
1663265689.9064858,223,14.5
1663265690.1243467,224,14.75
1663265690.351698,225,25.5
1663265690.5836096,226,17.75
1663265690.8119626,227,17.0
1663265691.0326445,228,12.0
1663265691.256798,229,18.75
1663265691.4768276,230,23.75
1663265691.7105613,231,19.75
1663265691.9365885,232,9.75
1663265692.159044,233,21.5
1663265692.393514,234,17.0
1663265692.617981,235,21.0
1663265692.8675842,236,26.25
1663265693.092791,237,18.5
1663265693.308434,238,20.5
1663265693.5422745,239,24.0
1663265693.7844992,240,18.5
1663265694.019602,241,23.5
1663265694.237476,242,22.5
1663265694.4845932,243,34.5
1663265694.7066293,244,23.25
1663265694.943237,245,15.75
1663265695.190158,246,13.75
1663265695.4312675,247,25.0
1663265695.6563816,248,16.0
1663265695.895428,249,11.75
1663265696.1139443,250,17.0
1663265703.2685997,251,18.0
1663265703.4888415,252,15.25
1663265703.7170556,253,23.75
1663265703.9548595,254,20.75
1663265704.177192,255,21.0
1663265704.4061792,256,15.0
1663265704.639982,257,24.5
1663265704.8764737,258,17.25
1663265705.1081393,259,16.5
1663265705.3406568,260,14.75
